time,open,high,low,close,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close)
1631030400,15668,15701.5,15666.75,15691.5,15668.25,15701.5,15666.75,15691.5
1631034000,15691.5,15700.75,15682.25,15692,15691.5,15700.75,15682.25,15692
1631037600,15692,15696.25,15676,15690,15692,15696.25,15676,15690
1631041200,15690,15694.5,15668.5,15673.25,15690,15694.5,15668.5,15673.25
1631044800,15673.5,15674.5,15656.25,15672,15673.25,15674.5,15656.25,15672
1631052000,15671,15676.5,15669,15673.25,15672,15676.5,15669,15673.25
1631055600,15673.75,15674.5,15658.5,15662.5,15673.25,15674.5,15658.5,15662.5
1631059200,15662,15686.5,15662,15684.5,15662.5,15686.5,15662,15684.5
1631062800,15684.75,15691,15678.75,15688,15684.5,15691,15678.75,15688
1631066400,15688,15690.25,15682.75,15685.75,15688,15690.25,15682.75,15685.75
1631070000,15685.75,15687.75,15669.5,15676.75,15685.75,15687.75,15669.5,15676.75
1631073600,15677,15681.5,15673.5,15674.75,15676.75,15681.5,15673.5,15674.75
1631077200,15674.75,15680,15668.5,15677.5,15674.75,15680,15668.5,15677.5
1631080800,15677.25,15685.25,15664,15667.5,15677.5,15685.25,15664,15667.5
1631084400,15667.25,15670.75,15605.25,15626.5,15667.5,15670.75,15605.25,15626.5
1631088000,15626.75,15644.75,15611.5,15636.75,15626.5,15644.75,15611.5,15636.75
1631091600,15636.75,15665.75,15633.75,15662,15636.75,15665.75,15633.75,15662
1631095200,15662.5,15670.5,15658.5,15660.25,15662,15670.5,15658.5,15660.25
1631098800,15660,15679,15659.75,15669,15660.25,15679,15659.75,15669
1631102400,15669,15677.5,15655.75,15669.5,15669,15677.5,15655.75,15669.5
1631106000,15669.25,15672,15612,15634.75,15669.5,15672,15612,15634.75
1631109600,15635,15658.75,15534.5,15550.25,15634.75,15658.75,15534.5,15550.25
1631113200,15550.25,15591.75,15528.5,15542.25,15550.25,15591.75,15528.5,15542.25
1631116800,15542,15605,15523.75,15576.75,15542.25,15605,15523.75,15576.75
1631120400,15576.75,15613.25,15575.5,15592,15576.75,15613.25,15575.5,15592
1631124000,15592.25,15625.75,15591.5,15603.5,15592,15625.75,15591.5,15603.5
1631127600,15603.75,15624,15591.5,15622.75,15603.5,15624,15591.5,15622.75
1631131200,15622.75,15623,15607,15609.75,15622.75,15623,15607,15609.75
1631138400,15610,15613.25,15598.75,15599.5,15609.75,15613.25,15598.75,15599.5
1631142000,15599.25,15603.5,15592.5,15600,15599.5,15603.5,15592.5,15600
1631145600,15600,15609.25,15582.5,15587.75,15600,15609.25,15582.5,15587.75
1631149200,15587.5,15598,15581.5,15595,15587.75,15598,15581.5,15595
1631152800,15594.5,15602,15589.5,15593.75,15595,15602,15589.5,15593.75
1631156400,15593.75,15598,15571.75,15584.25,15593.75,15598,15571.75,15584.25
1631160000,15584.75,15585.25,15570.5,15575.25,15584.25,15585.25,15570.5,15575.25
1631163600,15575,15579,15554.75,15559.25,15575.25,15579,15554.75,15559.25
1631167200,15558.5,15581.75,15557,15569.75,15559.25,15581.75,15557,15569.75
1631170800,15569.25,15592,15546.75,15585.25,15569.75,15592,15546.75,15585.25
1631174400,15585.5,15592.5,15574.5,15576.25,15585.25,15592.5,15574.5,15576.25
1631178000,15576.75,15597.75,15571.5,15588.5,15576.25,15597.75,15571.5,15588.5
1631181600,15588.75,15595.75,15583,15588.25,15588.5,15595.75,15583,15588.25
1631185200,15588.25,15627.75,15573.5,15623,15588.25,15627.75,15573.5,15623
1631188800,15623.75,15634,15605,15621.5,15623,15634,15605,15621.5
1631192400,15621,15675.75,15621,15659.25,15621.5,15675.75,15621,15659.25
1631196000,15658.75,15675,15639,15647.5,15659.25,15675,15639,15647.5
1631199600,15647.75,15654,15611,15629.25,15647.5,15654,15611,15629.25
1631203200,15629.5,15639.5,15615,15619,15629.25,15639.5,15615,15619
1631206800,15619.25,15637.5,15558,15579.5,15619,15637.5,15558,15579.5
1631210400,15580,15601.5,15563.5,15597.5,15579.5,15601.5,15563.5,15597.5
1631214000,15597.75,15607.25,15555.25,15564,15597.5,15607.25,15555.25,15564
1631217600,15564,15567.5,15545.75,15562.5,15564,15567.5,15545.75,15562.5
1631224800,15561,15569,15553.5,15562,15562.5,15569,15553.5,15562
1631228400,15561.75,15567.5,15555,15563.75,15562,15567.5,15555,15563.75
1631232000,15563.5,15580,15562.5,15568.75,15563.75,15580,15562.5,15568.75
1631235600,15568.5,15582,15556.5,15577.75,15568.75,15582,15556.5,15577.75
1631239200,15577.75,15582.25,15571.25,15576,15577.75,15582.25,15571.25,15576
1631242800,15576.25,15584,15576,15581.75,15576,15584,15576,15581.75
1631246400,15581.75,15597.5,15579.5,15592.5,15581.75,15597.5,15579.5,15592.5
1631250000,15593.5,15599,15585.25,15593,15592.5,15599,15585.25,15593
1631253600,15593,15597.25,15584.75,15595.5,15593,15597.25,15584.75,15595.5
1631257200,15595.25,15610,15588.5,15607.25,15595.5,15610,15588.5,15607.25
1631260800,15607,15626.25,15606,15618.25,15607.25,15626.25,15606,15618.25
1631264400,15619,15620,15609.5,15610.25,15618.25,15620,15609.5,15610.25
1631268000,15610.5,15624.75,15609,15623.25,15610.25,15624.75,15609,15623.25
1631271600,15623,15633.25,15620.5,15628.25,15623.25,15633.25,15620.5,15628.25
1631275200,15628.5,15638.5,15623.75,15625.75,15628.25,15638.5,15623.75,15625.75
1631278800,15625.75,15668,15621.5,15655.75,15625.75,15668,15621.5,15655.75
1631282400,15655.75,15657,15559,15594.25,15655.75,15657,15559,15594.25
1631286000,15594.5,15598.75,15528.25,15543.5,15594.25,15598.75,15528.25,15543.5
1631289600,15544,15601,15538,15590,15543.5,15601,15538,15590
1631293200,15590.5,15607.25,15571,15576.25,15590,15607.25,15571,15576.25
1631296800,15576.25,15580.75,15535,15541.75,15576.25,15580.75,15535,15541.75
1631300400,15541.75,15543.75,15433.5,15445.25,15541.75,15543.75,15433.5,15445.25
1631304000,15445.5,15457.75,15443.75,15447.75,15445.25,15457.75,15443.75,15447.75
1631484000,15452.5,15483.5,15445,15480.5,15447.75,15483.5,15445,15480.5
1631487600,15480.5,15495.5,15473.75,15491.5,15480.5,15495.5,15473.75,15491.5
1631491200,15492.25,15496,15465.25,15468.5,15491.5,15496,15465.25,15468.5
1631494800,15468.75,15473.25,15440,15443,15468.5,15473.25,15440,15443
1631498400,15443,15459.75,15440,15450,15443,15459.75,15440,15450
1631502000,15450.5,15462.75,15445.5,15450,15450,15462.75,15445.5,15450
1631505600,15449.75,15454.75,15445.75,15451.5,15450,15454.75,15445.75,15451.5
1631509200,15452.5,15453.75,15413.25,15453,15451.5,15453.75,15413.25,15453
1631512800,15452.5,15490,15451.5,15482.5,15453,15490,15451.5,15482.5
1631516400,15482.5,15496,15480.25,15483.75,15482.5,15496,15480.25,15483.75
1631520000,15484,15510,15482.5,15502,15483.75,15510,15482.5,15502
1631523600,15501.75,15507.5,15498,15503.75,15502,15507.5,15498,15503.75
1631527200,15503.75,15526.25,15503,15524.25,15503.75,15526.25,15503,15524.25
1631530800,15523.75,15527,15510.5,15519.5,15524.25,15527,15510.5,15519.5
1631534400,15519.75,15538,15515.25,15536.25,15519.5,15538,15515.25,15536.25
1631538000,15536.5,15565,15435.75,15446.25,15536.25,15565,15435.75,15446.25
1631541600,15446.25,15457,15365.5,15426.5,15446.25,15457,15365.5,15426.5
1631545200,15426.75,15442.5,15352.5,15375.25,15426.5,15442.5,15352.5,15375.25
1631548800,15374.75,15447.25,15364,15442,15375.25,15447.25,15364,15442
1631552400,15442.5,15451.25,15380,15389,15442,15451.25,15380,15389
1631556000,15389.5,15404.25,15355.75,15382,15389,15404.25,15355.75,15382
1631559600,15381.5,15439.75,15350.25,15437.5,15382,15439.75,15350.25,15437.5
1631563200,15437.75,15458.5,15436.75,15453,15437.5,15458.5,15436.75,15453
1631570400,15444,15452.5,15437.75,15447.5,15453,15452.5,15437.75,15447.5
1631574000,15448,15455,15442,15445,15447.5,15455,15442,15445
1631577600,15444.75,15448,15434,15442,15445,15448,15434,15442
1631581200,15442,15462.75,15439.5,15456.5,15442,15462.75,15439.5,15456.5
1631584800,15456.5,15462.5,15442,15445.5,15456.5,15462.5,15442,15445.5
1631588400,15445.75,15455.25,15441,15454,15445.5,15455.25,15441,15454
1631592000,15453,15456,15447.5,15451,15454,15456,15447.5,15451
1631595600,15450.5,15459.5,15446.25,15448.5,15451,15459.5,15446.25,15448.5
1631599200,15448.5,15449.75,15423.25,15423.5,15448.5,15449.75,15423.25,15423.5
1631602800,15424,15431.25,15391.25,15416.25,15423.5,15431.25,15391.25,15416.25
1631606400,15416.25,15443,15411.5,15434.5,15416.25,15443,15411.5,15434.5
1631610000,15434.75,15441.5,15422.5,15423,15434.5,15441.5,15422.5,15423
1631613600,15422.75,15440.25,15416.25,15430.25,15423,15440.25,15416.25,15430.25
1631617200,15430.25,15434,15395.25,15402,15430.25,15434,15395.25,15402
1631620800,15402.75,15498,15394.75,15482.5,15402,15498,15394.75,15482.5
1631624400,15482,15524.25,15427.5,15432.25,15482.5,15524.25,15427.5,15432.25
1631628000,15432,15448.5,15386.25,15410.25,15432.25,15448.5,15386.25,15410.25
1631631600,15410.25,15477,15409.75,15476.25,15410.25,15477,15409.75,15476.25
1631635200,15476.25,15489.25,15416,15423,15476.25,15489.25,15416,15423
1631638800,15422.75,15432.5,15386.5,15421.5,15423,15432.5,15386.5,15421.5
1631642400,15422,15428.75,15348.75,15385,15421.5,15428.75,15348.75,15385
1631646000,15385.25,15390,15344.5,15382.75,15385,15390,15344.5,15382.75
1631649600,15382.75,15401.5,15379.75,15388.25,15382.75,15401.5,15379.75,15388.25
1631656800,15390,15398,15383.5,15396,15388.25,15398,15383.5,15396
1631660400,15396,15407.5,15392.75,15407,15396,15407.5,15392.75,15407
1631664000,15407.5,15416,15398.75,15401.75,15407,15416,15398.75,15401.75
1631667600,15402.5,15408,15378,15382.75,15401.75,15408,15378,15382.75
1631671200,15383.25,15395.75,15369.25,15386.75,15382.75,15395.75,15369.25,15386.75
1631674800,15387,15401.5,15385.75,15399,15386.75,15401.5,15385.75,15399
1631678400,15399.5,15412.5,15398,15410.25,15399,15412.5,15398,15410.25
1631682000,15410.5,15411.75,15393,15400,15410.25,15411.75,15393,15400
1631685600,15399.5,15413,15387,15407,15400,15413,15387,15407
1631689200,15407.5,15423.25,15405.75,15414.25,15407,15423.25,15405.75,15414.25
1631692800,15414,15430,15413.75,15427,15414.25,15430,15413.75,15427
1631696400,15426.75,15432.5,15420.75,15428.25,15427,15432.5,15420.75,15428.25
1631700000,15427.75,15429,15408.75,15414.75,15428.25,15429,15408.75,15414.75
1631703600,15415.5,15417,15392.5,15405.5,15414.75,15417,15392.5,15405.5
1631707200,15404.75,15415.5,15389.5,15409.75,15405.5,15415.5,15389.5,15409.75
1631710800,15410,15433.5,15331.25,15356,15409.75,15433.5,15331.25,15356
1631714400,15356.5,15377.75,15307.75,15365.5,15356,15377.75,15307.75,15365.5
1631718000,15364.75,15375,15333.25,15359.5,15365.5,15375,15333.25,15359.5
1631721600,15359.25,15444,15352.5,15438.75,15359.5,15444,15352.5,15438.75
1631725200,15439.25,15467.75,15434.5,15452.75,15438.75,15467.75,15434.5,15452.75
1631728800,15452.75,15481.5,15450.5,15476.75,15452.75,15481.5,15450.5,15476.75
1631732400,15476.5,15514.5,15472.75,15497.25,15476.75,15514.5,15472.75,15497.25
1631736000,15497.5,15510.25,15493.5,15508.25,15497.25,15510.25,15493.5,15508.25
1631743200,15509.75,15512,15502.75,15505.5,15508.25,15512,15502.75,15505.5
1631746800,15505.75,15506,15497.5,15502,15505.5,15506,15497.5,15502
1631750400,15501.75,15508,15494.25,15504.5,15502,15508,15494.25,15504.5
1631754000,15504.5,15520.75,15490,15490.25,15504.5,15520.75,15490,15490.25
1631757600,15490,15503,15483,15495.5,15490.25,15503,15483,15495.5
1631761200,15495,15500.5,15480.75,15481,15495.5,15500.5,15480.75,15481
1631764800,15481.25,15489,15477.5,15484.5,15481,15489,15477.5,15484.5
1631768400,15484,15495,15471.5,15481.25,15484.5,15495,15471.5,15481.25
1631772000,15480.5,15489.5,15465.75,15472.25,15481.25,15489.5,15465.75,15472.25
1631775600,15472,15500.5,15471.75,15492.5,15472.25,15500.5,15471.75,15492.5
1631779200,15492,15496,15468.5,15473,15492.5,15496,15468.5,15473
1631782800,15473.25,15477.25,15451.25,15457,15473,15477.25,15451.25,15457
1631786400,15456.75,15469,15454.75,15467,15457,15469,15454.75,15467
1631790000,15467.25,15474.75,15446.75,15451.75,15467,15474.75,15446.75,15451.75
1631793600,15451.5,15461,15433,15458,15451.75,15461,15433,15458
1631797200,15458.5,15472.75,15387.25,15409.5,15458,15472.75,15387.25,15409.5
1631800800,15409,15415.75,15363.25,15386.5,15409.5,15415.75,15363.25,15386.5
1631804400,15386.75,15404.75,15358.75,15404.25,15386.5,15404.75,15358.75,15404.25
1631808000,15404.5,15437.5,15398.5,15430.75,15404.25,15437.5,15398.5,15430.75
1631811600,15430.75,15473.75,15416.25,15470.25,15430.75,15473.75,15416.25,15470.25
1631815200,15470.25,15498.5,15461,15493.25,15470.25,15498.5,15461,15493.25
1631818800,15493.5,15532.5,15490.5,15510.25,15493.25,15532.5,15490.5,15510.25
1631822400,15510.25,15511.75,15490.75,15498,15510.25,15511.75,15490.75,15498
1631829600,15497.75,15500.75,15490.75,15493.25,15498,15500.75,15490.75,15493.25
1631833200,15493.25,15498.5,15473.25,15481.25,15493.25,15498.5,15473.25,15481.25
1631836800,15481.5,15484.5,15473.75,15480,15481.25,15484.5,15473.75,15480
1631840400,15480.75,15491,15464.25,15484.5,15480,15491,15464.25,15484.5
1631844000,15484.75,15497.5,15484.75,15496,15484.5,15497.5,15484.75,15496
1631847600,15496.25,15519,15495.75,15512.25,15496,15519,15495.75,15512.25
1631851200,15512.5,15523,15510.75,15520.75,15512.25,15523,15510.75,15520.75
1631854800,15520.75,15528.25,15514.25,15526.25,15520.75,15528.25,15514.25,15526.25
1631858400,15526,15527,15517,15519.5,15526.25,15527,15517,15519.5
1631862000,15519.75,15527.75,15494.5,15509,15519.5,15527.75,15494.5,15509
1631865600,15508.75,15509.25,15498.25,15506.25,15509,15509.25,15498.25,15506.25
1631869200,15505.75,15506.75,15469,15476.75,15506.25,15506.75,15469,15476.75
1631872800,15477,15486.75,15460,15472.25,15476.75,15486.75,15460,15472.25
1631876400,15472.75,15479.25,15458.25,15475.25,15472.25,15479.25,15458.25,15475.25
1631880000,15475.25,15513.25,15474.5,15501,15475.25,15513.25,15474.5,15501
1631883600,15500.75,15506.5,15384,15402.75,15501,15506.5,15384,15402.75
1631887200,15403,15406.75,15335,15348.5,15402.75,15406.75,15335,15348.5
1631890800,15349,15362.5,15289.75,15310.5,15348.5,15362.5,15289.75,15310.5
1631894400,15310.25,15364,15310.25,15346.5,15310.5,15364,15310.25,15346.5
1631898000,15346.75,15347.25,15276.5,15295.5,15346.5,15347.25,15276.5,15295.5
1631901600,15295,15316.75,15276.25,15307,15295.5,15316.75,15276.25,15307
1631905200,15306.75,15339.75,15288,15322,15307,15339.75,15288,15322
1631908800,15322,15325.75,15280.25,15282.75,15322,15325.75,15280.25,15282.75
1632088800,15284,15324.75,15283.25,15322.25,15282.75,15324.75,15283.25,15322.25
1632092400,15322.5,15328.5,15313.5,15325.75,15322.25,15328.5,15313.5,15325.75
1632096000,15325.5,15338.25,15315.75,15320,15325.75,15338.25,15315.75,15320
1632099600,15319.75,15320.25,15290.25,15294.75,15320,15320.25,15290.25,15294.75
1632103200,15294.25,15297.5,15206.25,15210.5,15294.75,15297.5,15206.25,15210.5
1632106800,15209.75,15247.5,15205.25,15239,15210.5,15247.5,15205.25,15239
1632110400,15239,15242,15212.75,15239.5,15239,15242,15212.75,15239.5
1632114000,15239.75,15263.5,15232.25,15254,15239.5,15263.5,15232.25,15254
1632117600,15253.25,15259.5,15189.25,15212.75,15254,15259.5,15189.25,15212.75
1632121200,15214,15227,15179,15200,15212.75,15227,15179,15200
1632124800,15201.5,15205,15155,15170.5,15200,15205,15155,15170.5
1632128400,15169.25,15176.5,15133,15151.5,15170.5,15176.5,15133,15151.5
1632132000,15151.25,15177.75,15144,15155.5,15151.5,15177.75,15144,15155.5
1632135600,15156,15164,15087,15097,15155.5,15164,15087,15097
1632139200,15097.75,15112,15048.25,15070.25,15097,15112,15048.25,15070.25
1632142800,15070,15151.25,15035.25,15107.5,15070.25,15151.25,15035.25,15107.5
1632146400,15106.75,15111.25,14989.25,14997.5,15107.5,15111.25,14989.25,14997.5
1632150000,14997.25,15043.75,14954.5,14957.25,14997.5,15043.75,14954.5,14957.25
1632153600,14957.25,14962,14909.5,14917.75,14957.25,14962,14909.5,14917.75
1632157200,14917.5,14948.5,14884,14925,14917.75,14948.5,14884,14925
1632160800,14925.75,14937.25,14811.5,14838.25,14925,14937.25,14811.5,14838.25
1632164400,14838.5,15014.25,14807.5,15004.5,14838.25,15014.25,14807.5,15004.5
1632168000,15005,15015.75,14970,14991,15004.5,15015.75,14970,14991
1632175200,14992,15014.5,14989.75,15003,14991,15014.5,14989.75,15003
1632178800,15002.25,15032,14981.75,15028.75,15003,15032,14981.75,15028.75
1632182400,15029,15065.5,15017.5,15038.75,15028.75,15065.5,15017.5,15038.75
1632186000,15039.5,15051,15011.75,15046.75,15038.75,15051,15011.75,15046.75
1632189600,15047,15071.75,15040.25,15070.75,15046.75,15071.75,15040.25,15070.75
1632193200,15071,15089.25,15049,15082.25,15070.75,15089.25,15049,15082.25
1632196800,15082.5,15088.5,15075.75,15086.5,15082.25,15088.5,15075.75,15086.5
1632200400,15086.25,15090,15050.25,15059.25,15086.5,15090,15050.25,15059.25
1632204000,15060,15089,15049.75,15073,15059.25,15089,15049.75,15073
1632207600,15073,15148.25,15068,15147.75,15073,15148.25,15068,15147.75
1632211200,15147.25,15163.25,15134,15138.5,15147.75,15163.25,15134,15138.5
1632214800,15138.75,15146.25,15109.75,15124.25,15138.5,15146.25,15109.75,15124.25
1632218400,15124.25,15130.5,15112,15127,15124.25,15130.5,15112,15127
1632222000,15126.5,15128.25,15102.5,15122,15127,15128.25,15102.5,15122
1632225600,15122.25,15134.5,15074.5,15078,15122,15134.5,15074.5,15078
1632229200,15078.25,15131.75,15028.75,15067.25,15078,15131.75,15028.75,15067.25
1632232800,15067.5,15081.5,14974.5,14998.25,15067.25,15081.5,14974.5,14998.25
1632236400,14998.75,15111.5,14978.5,15090,14998.25,15111.5,14978.5,15090
1632240000,15090.5,15119.5,15042.5,15059,15090,15119.5,15042.5,15059
1632243600,15058.25,15066.5,15002.5,15020.25,15059,15066.5,15002.5,15020.25
1632247200,15020.25,15096.25,15001.5,15066.25,15020.25,15096.25,15001.5,15066.25
1632250800,15066.5,15103.25,15014.25,15018.5,15066.25,15103.25,15014.25,15018.5
1632254400,15018.5,15024.5,14963.25,14992.75,15018.5,15024.5,14963.25,14992.75
1632261600,14992.75,15002.25,14986,14988.75,14992.75,15002.25,14986,14988.75
1632265200,14989.5,14995.75,14970.5,14972.75,14988.75,14995.75,14970.5,14972.75
1632268800,14972.75,14973.5,14930.5,14955.5,14972.75,14973.5,14930.5,14955.5
1632272400,14955.25,15070.75,14942,15041.75,14955.5,15070.75,14942,15041.75
1632276000,15041.25,15044.75,15001.25,15036,15041.75,15044.75,15001.25,15036
1632279600,15036,15048.5,15016.75,15024.25,15036,15048.5,15016.75,15024.25
1632283200,15025,15049,15021.5,15039.25,15024.25,15049,15021.5,15039.25
1632286800,15038,15079,15036.5,15057.75,15039.25,15079,15036.5,15057.75
1632290400,15058.75,15094,15053.75,15084.75,15057.75,15094,15053.75,15084.75
1632294000,15084.75,15098,15044.5,15050.5,15084.75,15098,15044.5,15050.5
1632297600,15050,15088,15046.75,15083.25,15050.5,15088,15046.75,15083.25
1632301200,15082.75,15087.75,15055,15071,15083.25,15087.75,15055,15071
1632304800,15071,15084.75,15068.75,15070.75,15071,15084.75,15068.75,15070.75
1632308400,15070.75,15072,15054.5,15067,15070.75,15072,15054.5,15067
1632312000,15067,15093.75,15065,15085.5,15067,15093.75,15065,15085.5
1632315600,15086,15104.25,15014.75,15076.5,15085.5,15104.25,15014.75,15076.5
1632319200,15076.75,15138,15075,15128.75,15076.5,15138,15075,15128.75
1632322800,15128.75,15204,15128.75,15176,15128.75,15204,15128.75,15176
1632326400,15176,15181.25,15146.75,15153.25,15176,15181.25,15146.75,15153.25
1632330000,15153.25,15154.5,15113.5,15137.75,15153.25,15154.5,15113.5,15137.75
1632333600,15135,15227,15090.25,15122.25,15137.75,15227,15090.25,15122.25
1632337200,15123.5,15223.25,15103.25,15161.75,15122.25,15223.25,15103.25,15161.75
1632340800,15161.75,15181.25,15155.75,15178.25,15161.75,15181.25,15155.75,15178.25
1632348000,15178.25,15188,15176,15186,15178.25,15188,15176,15186
1632351600,15186,15198.25,15181,15191.75,15186,15198.25,15181,15191.75
1632355200,15192,15202.25,15185.25,15198,15191.75,15202.25,15185.25,15198
1632358800,15198.75,15217,15187,15203.5,15198,15217,15187,15203.5
1632362400,15203.25,15207.5,15179,15192.5,15203.5,15207.5,15179,15192.5
1632366000,15192.75,15197.5,15184,15184,15192.5,15197.5,15184,15184
